time,AERONET_Site,Day_of_Year,Day_of_Year(Fraction),AOD_Coincident_Input[440nm],AOD_Coincident_Input[675nm],AOD_Coincident_Input[870nm],AOD_Coincident_Input[1020nm],Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],Asymmetry_Factor-Fine[440nm],Asymmetry_Factor-Fine[675nm],Asymmetry_Factor-Fine[870nm],Asymmetry_Factor-Fine[1020nm],Asymmetry_Factor-Coarse[440nm],Asymmetry_Factor-Coarse[675nm],Asymmetry_Factor-Coarse[870nm],Asymmetry_Factor-Coarse[1020nm],Sphericity_Factor(%),0.050000,0.065604,0.086077,0.112939,0.148184,0.194429,0.255105,0.334716,0.439173,0.576227,0.756052,0.991996,1.301571,1.707757,2.240702,2.939966,3.857452,5.061260,6.640745,8.713145,11.432287,15.000000,Inflection_Radius_of_Size_Distribution(um),VolC-T,REff-T,VMR-T,Std-T,VolC-F,REff-F,VMR-F,Std-F,VolC-C,REff-C,VMR-C,Std-C,Minimum_Altitude_For_Flux_Calculations(km),Maximum_Altitude_For_Flux_Calculations(km),Flux_Down(BOA),Flux_Down(TOA),Flux_Up(BOA),Flux_Up(TOA),Rad_Forcing(BOA),Rad_Forcing(TOA),Forcing_Eff(BOA),Forcing_Eff(TOA),Diffuse(BOA),Diffuse(TOA),Spectral_Flux_Down[440nm],Spectral_Flux_Down[675nm],Spectral_Flux_Down[870nm],Spectral_Flux_Down[1020nm],Spectral_Flux_Up[440nm],Spectral_Flux_Up[675nm],Spectral_Flux_Up[870nm],Spectral_Flux_Up[1020nm],Spectral_Flux_Diffuse[440nm],Spectral_Flux_Diffuse[675nm],Spectral_Flux_Diffuse[870nm],Spectral_Flux_Diffuse[1020nm],Lidar_Ratio[440nm],Lidar_Ratio[675nm],Lidar_Ratio[870nm],Lidar_Ratio[1020nm],Depolarization_Ratio[440nm],Depolarization_Ratio[675nm],Depolarization_Ratio[870nm],Depolarization_Ratio[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type_
2011-11-24 09:47:37,Sao_Paulo,328.0,328.408067,0.083824,0.046243,0.035217,0.029499,1.289411,0.0842,0.0461,0.0347,0.0298,0.0714,0.0323,0.0198,0.0144,0.0128,0.0139,0.0149,0.0154,1.316649,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.687237,0.687425,0.684064,0.685614,0.659808,0.63793,0.597629,0.564779,0.887266,0.830626,0.816307,0.807667,-999.0,0.000181,0.000971,0.002798,0.004688,0.005471,0.005189,0.004308,0.003387,0.002775,0.002637,0.003,0.003957,0.00578,0.006728,0.006595,0.006427,0.006307,0.005555,0.003751,0.001713,0.000492,8.7e-05,0.576,0.022,0.378,0.927,1.397,0.008,0.162,0.189,0.562,0.014,1.894,2.413,0.706,0.786,120.0,341.55453,488.03616,54.58553,96.27623,-14.6926,-4.60355,-235.29826,-73.72468,62.14935,0.0,478.163741,469.110169,322.086945,233.919872,28.481442,55.626434,82.211323,62.508617,0.416168,0.140501,0.087668,0.068203,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,69.360388,70.025112,1.49875,0.023585,0.083824,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.06079,0.11908,0.25577,0.26756,1.0,1.0,06:01:2018,17:16:46,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-11-24 10:34:43,Sao_Paulo,328.0,328.440775,0.092115,0.05057,0.03823,0.031099,1.306683,0.0928,0.0503,0.0378,0.0323,0.0766,0.032,0.0189,0.0133,0.0162,0.0183,0.0189,0.0191,1.334521,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.700588,0.664193,0.644034,0.640333,0.673825,0.587014,0.5122,0.46076,0.858224,0.819,0.786217,0.770806,-999.0,0.000118,0.000825,0.003125,0.006603,0.008377,0.006984,0.004351,0.002794,0.002367,0.002383,0.002624,0.003876,0.006338,0.007078,0.00696,0.006928,0.007199,0.006832,0.004926,0.00232,0.000658,0.00011,0.439,0.025,0.356,0.903,1.457,0.009,0.149,0.164,0.444,0.016,1.802,2.421,0.764,0.786,120.0,540.94159,718.66578,77.49985,121.16793,-14.21488,-5.06137,-209.6619,-74.65244,77.97772,-0.0,768.981791,717.753339,485.348233,354.180963,43.708855,78.13865,111.983373,85.849793,0.315535,0.10753,0.070184,0.055198,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,58.834213,59.509061,1.622201,0.043834,0.092115,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,3.0,11.0,7.0,5.0,3.0,10.0,8.0,5.0,0.05662,0.10844,0.23,0.24183,1.0,1.0,31:01:2021,04:03:01,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-11-24 11:01:28,Sao_Paulo,328.0,328.459352,0.107474,0.058591,0.044511,0.035993,1.311185,0.1083,0.0586,0.0427,0.036,0.0893,0.0376,0.0208,0.0138,0.019,0.021,0.022,0.0222,1.377897,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.685083,0.645575,0.643637,0.654728,0.647548,0.554989,0.487932,0.441324,0.907961,0.829339,0.80079,0.791159,-999.0,0.000331,0.002134,0.00623,0.009157,0.008664,0.006576,0.004292,0.002707,0.00208,0.002314,0.003435,0.004846,0.005771,0.006606,0.007321,0.007927,0.008831,0.009628,0.00839,0.004562,0.001319,0.000191,0.439,0.031,0.325,0.951,1.574,0.011,0.132,0.146,0.47,0.02,1.995,2.765,0.793,0.786,120.0,644.12134,840.6217,88.36879,132.57451,-16.48959,-5.24122,-209.31323,-66.53029,87.57748,0.0,918.108071,846.187707,570.228423,417.093027,51.048573,88.944657,126.153437,97.123552,0.28897,0.10296,0.06736,0.053149,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,52.795419,53.474443,1.974343,0.094947,0.107474,3.0,10.0,8.0,4.0,3.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,3.0,0.05507,0.10448,0.2202,0.23209,1.0,1.0,06:01:2018,17:16:03,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-11-25 09:24:57,Sao_Paulo,329.0,329.392326,0.200929,0.10849,0.077382,0.06258,1.4094,0.2018,0.1085,0.0775,0.0633,0.1798,0.0842,0.0514,0.0365,0.022,0.0243,0.0261,0.0268,1.414129,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.714024,0.701214,0.687875,0.685949,0.693251,0.663054,0.612647,0.571296,0.971976,0.873579,0.857785,0.851303,-999.0,0.000334,0.001718,0.005105,0.009241,0.011956,0.01391,0.014546,0.01059,0.006696,0.005666,0.006178,0.006709,0.006967,0.007841,0.00998,0.012226,0.013994,0.014272,0.010552,0.004641,0.001169,0.000172,0.576,0.047,0.362,0.876,1.454,0.021,0.177,0.203,0.528,0.026,2.071,2.768,0.748,0.786,120.0,222.72562,372.18573,37.97732,84.02175,-34.25068,-7.81524,-227.10399,-51.82006,68.30789,0.0,299.057941,314.153146,223.534431,163.674861,17.862329,38.763057,59.40981,45.575263,0.640549,0.284283,0.186719,0.146981,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.359076,75.016402,1.069497,0.00508,0.200929,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.06362,0.12642,0.26977,0.28134,1.0,1.0,06:01:2018,16:58:08,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-11-25 09:47:36,Sao_Paulo,329.0,329.408056,0.215863,0.117407,0.0831,0.066513,1.408144,0.2168,0.1174,0.083,0.0674,0.1966,0.095,0.0595,0.0436,0.0202,0.0224,0.0236,0.0238,1.416516,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.717307,0.687893,0.668899,0.661955,0.698098,0.647154,0.592157,0.54989,0.986579,0.901276,0.882481,0.872076,-999.0,0.000345,0.001946,0.005715,0.009835,0.013019,0.01573,0.014815,0.009764,0.006131,0.005072,0.005177,0.005324,0.005761,0.006795,0.008108,0.009514,0.010645,0.01073,0.008578,0.004583,0.001449,0.00026,0.576,0.043,0.317,0.737,1.478,0.022,0.172,0.197,0.52,0.022,2.052,2.78,0.77,0.786,120.0,313.18642,487.98561,49.8051,97.6482,-40.45646,-7.12117,-249.69935,-43.95225,81.40035,0.0,428.285521,432.913937,302.216601,221.501267,25.196552,50.917078,75.709696,58.149355,0.550832,0.239677,0.154685,0.118922,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,69.366223,70.030262,1.08839,0.00898,0.215863,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.06061,0.11873,0.25183,0.26341,1.0,1.0,31:01:2021,03:58:47,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-11-25 10:34:44,Sao_Paulo,329.0,329.440787,0.229205,0.121312,0.086414,0.068129,1.44233,0.2303,0.1219,0.0862,0.069,0.2072,0.0963,0.059,0.0412,0.0231,0.0256,0.0272,0.0277,1.451876,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.725662,0.683946,0.658336,0.652258,0.707075,0.645762,0.583859,0.539409,0.961079,0.853175,0.838799,0.831533,-999.0,0.000466,0.001312,0.003351,0.007673,0.014589,0.019655,0.016388,0.009426,0.005781,0.005091,0.005637,0.006189,0.006716,0.007792,0.009796,0.012335,0.013801,0.012471,0.008431,0.003947,0.001217,0.000243,0.576,0.047,0.352,0.803,1.436,0.022,0.182,0.205,0.479,0.025,2.057,2.718,0.735,0.786,120.0,517.8302,718.82116,73.63126,124.40435,-33.97561,-9.75836,-198.21987,-56.93202,113.60356,0.0,719.860364,694.479559,472.679744,346.568241,40.727864,75.427811,107.615583,82.878905,0.438146,0.197198,0.131498,0.101933,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,58.842297,59.516586,1.420483,0.03497,0.229205,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,3.0,11.0,7.0,5.0,3.0,10.0,8.0,5.0,0.05643,0.10804,0.22661,0.2383,1.0,1.0,31:01:2021,03:58:00,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-11-25 11:01:29,Sao_Paulo,329.0,329.459363,0.350248,0.199908,0.144043,0.114227,1.309193,0.3516,0.1991,0.144,0.1155,0.3324,0.1792,0.1232,0.0941,0.0192,0.02,0.0208,0.0214,1.316605,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.739563,0.701059,0.67046,0.659165,0.726381,0.680555,0.641004,0.619527,1.092884,0.946195,0.883627,0.862967,-999.0,0.000548,0.002971,0.009327,0.017736,0.023159,0.024909,0.024977,0.02214,0.015982,0.010439,0.007635,0.007439,0.009343,0.012105,0.013635,0.013933,0.013864,0.012951,0.009935,0.005442,0.001955,0.000447,0.992,0.071,0.298,0.62,1.4,0.044,0.195,0.237,0.638,0.026,2.608,3.135,0.62,0.786,120.0,603.34085,840.70431,82.4548,136.40508,-53.74647,-10.63318,-200.2095,-39.60938,155.54803,0.0,827.793743,797.513377,546.96805,401.653886,45.897014,83.856599,119.87702,92.58168,0.471537,0.246001,0.178965,0.141404,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,52.808157,53.486689,3.57589,0.073981,0.350248,3.0,10.0,8.0,4.0,3.0,10.0,8.0,4.0,4.0,10.0,7.0,4.0,4.0,10.0,8.0,3.0,0.05488,0.10406,0.21705,0.22881,1.0,1.0,31:01:2021,03:58:13,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-11-25 18:49:51,Sao_Paulo,329.0,329.784618,0.515183,0.253576,0.168786,0.129778,1.64532,0.5164,0.2536,0.1685,0.1316,0.4787,0.2139,0.1268,0.0887,0.0377,0.0398,0.0417,0.0429,1.651221,0.9588,0.9541,0.9466,0.9422,0.021281,0.011648,0.008996,0.007608,1.283241,1.3562,1.3771,1.3927,1.397,0.003699,0.003182,0.003211,0.003218,0.706375,0.618773,0.585919,0.580131,0.689879,0.578484,0.513931,0.475911,0.975383,0.861411,0.82012,0.804124,-999.0,0.000364,0.008642,0.05107,0.091379,0.084534,0.062243,0.036347,0.01841,0.010525,0.007501,0.006611,0.008113,0.014265,0.024199,0.028974,0.031726,0.035506,0.033645,0.020909,0.008137,0.002257,0.000492,0.756,0.159,0.213,0.459,1.532,0.102,0.14,0.156,0.489,0.057,2.593,3.108,0.597,0.786,120.0,556.43506,805.74309,76.94333,149.24121,-57.66137,-29.05334,-160.86128,-81.05179,183.50846,0.0,751.415164,745.993858,526.219884,393.723848,41.957287,79.378572,116.492423,91.268733,0.617189,0.317433,0.217225,0.168959,77.396,44.337,35.277,32.169,0.006021,0.013739,0.014105,0.00775,54.963851,54.286641,2.576679,0.065976,0.515183,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,0.05553,0.10531,0.21911,0.22992,1.0,1.0,31:01:2021,03:59:20,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-11-25 20:03:41,Sao_Paulo,329.0,329.835891,0.433436,0.215779,0.143672,0.111902,1.627126,0.4347,0.2159,0.1437,0.1129,0.3938,0.1716,0.0966,0.0644,0.0409,0.0444,0.0471,0.0485,1.63129,0.945,0.928,0.9159,0.9095,0.023895,0.015551,0.012089,0.010214,1.003841,1.4413,1.4358,1.4358,1.4285,0.006204,0.006114,0.0061,0.006012,0.709854,0.643122,0.615644,0.614144,0.69145,0.598856,0.528777,0.48021,0.952725,0.846269,0.813019,0.803335,-999.0,0.000481,0.003607,0.014784,0.034097,0.04808,0.043921,0.026026,0.013072,0.008049,0.006841,0.007375,0.009925,0.014779,0.017899,0.019207,0.025187,0.039004,0.044965,0.027012,0.009109,0.002186,0.000427,0.576,0.113,0.31,0.807,1.567,0.053,0.156,0.172,0.457,0.06,2.478,3.179,0.672,0.786,120.0,262.0286,448.82728,42.45231,108.04758,-50.70779,-23.95083,-165.61475,-78.22487,109.37175,0.0,328.721123,360.904907,272.357742,208.125427,19.054298,42.560679,68.644632,54.787872,0.78393,0.422975,0.287657,0.224598,72.464,52.442,41.981,38.625,0.002108,0.009882,0.010234,0.002404,71.452348,70.790518,2.281047,0.026626,0.433436,4.0,6.0,7.0,6.0,4.0,6.0,7.0,6.0,4.0,6.0,7.0,6.0,4.0,7.0,6.0,6.0,0.06209,0.12157,0.25633,0.26583,1.0,1.0,31:01:2021,03:58:48,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-12-01 10:35:25,Sao_Paulo,335.0,335.441262,0.129659,0.06478,0.044957,0.035599,1.566882,0.1311,0.0657,0.0441,0.0362,0.1151,0.0487,0.0263,0.0179,0.016,0.017,0.0178,0.0182,1.606106,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.672598,0.597157,0.585493,0.590654,0.643342,0.526773,0.458351,0.417929,0.912132,0.811856,0.780659,0.766075,-999.0,0.000188,0.001758,0.007275,0.013963,0.014085,0.008794,0.004172,0.002046,0.001346,0.001304,0.001832,0.003405,0.006325,0.008079,0.007727,0.007929,0.009887,0.012961,0.012879,0.006997,0.001733,0.000185,0.576,0.037,0.309,0.958,1.658,0.015,0.134,0.146,0.442,0.022,2.621,3.395,0.702,0.786,120.0,516.5624,720.01234,72.74632,120.82984,-15.2605,-9.80726,-166.00671,-106.68532,88.71298,0.0,762.556803,715.836574,485.374962,352.28293,43.18823,77.686266,110.392261,84.170047,0.357948,0.130476,0.082179,0.063509,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,58.859484,59.530625,1.995596,0.049452,0.129659,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,2.0,9.0,7.0,5.0,3.0,10.0,8.0,5.0,0.05643,0.10805,0.22664,0.23833,1.0,1.0,31:01:2021,04:50:34,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-12-11 20:13:08,Sao_Paulo,345.0,345.842454,0.062369,0.0352,0.027676,0.023058,1.211699,0.0643,0.0363,0.0265,0.0228,0.0515,0.0222,0.0119,0.008,0.0128,0.014,0.0146,0.0147,1.30909,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.674139,0.620797,0.623192,0.630765,0.638108,0.528882,0.464864,0.423748,0.827719,0.768765,0.752904,0.744389,-999.0,0.000117,0.001062,0.004078,0.006907,0.005971,0.003519,0.002022,0.001447,0.001347,0.001501,0.001851,0.002434,0.003339,0.00464,0.00627,0.007732,0.008041,0.006508,0.003821,0.001554,0.000429,8e-05,0.439,0.02,0.335,0.97,1.531,0.007,0.129,0.142,0.445,0.013,2.043,2.676,0.704,0.786,120.0,307.07388,451.13324,47.73499,89.62736,-8.05314,-6.14835,-169.53165,-129.43275,58.14373,0.0,413.489811,427.849094,305.009673,227.007616,24.556297,50.691043,75.421993,58.474201,0.438415,0.141269,0.086199,0.065051,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,71.442022,70.788513,4.909765,0.084762,0.062369,4.0,7.0,7.0,6.0,4.0,7.0,7.0,6.0,4.0,7.0,7.0,6.0,4.0,6.0,7.0,5.0,0.06127,0.11928,0.248,0.25799,1.0,1.0,31:01:2021,04:45:33,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-12-11 20:36:05,Sao_Paulo,345.0,345.858391,0.060487,0.034334,0.026995,0.02286,1.202726,0.0619,0.0355,0.0258,0.0222,0.0486,0.0212,0.0109,0.0071,0.0133,0.0143,0.0148,0.0151,1.290368,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.723798,0.637539,0.634783,0.651665,0.678097,0.513599,0.407533,0.341539,0.902033,0.826071,0.804572,0.797309,-999.0,6e-05,0.000795,0.004711,0.012349,0.014311,0.007975,0.002951,0.001215,0.00084,0.00107,0.001959,0.003467,0.004737,0.005526,0.00643,0.00779,0.009686,0.010707,0.008364,0.003751,0.000856,9.5e-05,0.439,0.03,0.306,0.881,1.62,0.012,0.135,0.144,0.354,0.018,2.342,3.083,0.712,0.786,120.0,212.77192,334.29113,35.62706,74.50874,-7.6912,-5.68728,-167.86597,-124.12896,49.61154,0.0,276.302278,302.964525,223.202125,167.145661,16.723176,37.951868,58.879598,45.816393,0.551876,0.181207,0.108809,0.081965,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,76.407392,75.762054,3.296803,0.072873,0.060487,4.0,10.0,7.0,6.0,4.0,10.0,7.0,4.0,4.0,9.0,7.0,3.0,4.0,9.0,7.0,3.0,0.06474,0.12755,0.26614,0.27554,1.0,1.0,31:01:2021,04:46:14,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-12-12 11:05:23,Sao_Paulo,346.0,346.462072,0.192714,0.115852,0.0808,0.061396,1.271024,0.1935,0.115,0.0792,0.0619,0.1852,0.1064,0.0703,0.0525,0.0084,0.0086,0.009,0.0094,1.30558,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.750346,0.716817,0.688443,0.672389,0.743622,0.707924,0.674974,0.651997,0.951542,0.852962,0.810848,0.798748,-999.0,0.000218,0.00093,0.002867,0.006505,0.011305,0.01586,0.018043,0.016374,0.012692,0.008289,0.005187,0.00417,0.004474,0.005602,0.006972,0.007419,0.006924,0.005698,0.00388,0.002028,0.000778,0.000216,0.992,0.04,0.32,0.577,1.263,0.027,0.228,0.271,0.587,0.013,2.521,2.998,0.603,0.786,120.0,645.38605,843.68921,85.59626,135.52759,-19.07766,-10.0564,-125.60871,-66.21209,126.94778,0.0,911.817894,840.484128,567.2276,415.093619,49.887404,86.946563,120.84035,93.253052,0.379769,0.178909,0.119553,0.090829,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,52.877908,53.549686,2.527731,0.089343,0.192714,3.0,10.0,8.0,4.0,3.0,10.0,8.0,4.0,4.0,8.0,6.0,4.0,4.0,7.0,7.0,4.0,0.05411,0.10253,0.21147,0.22346,1.0,1.0,31:01:2021,05:13:04,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-12-13 10:38:41,Sao_Paulo,347.0,347.44353,0.25153,0.136106,0.094355,0.075014,1.443551,0.2523,0.1353,0.0941,0.0768,0.2333,0.1155,0.0734,0.0557,0.019,0.0198,0.0206,0.0211,1.453356,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.669519,0.643998,0.633335,0.63312,0.648021,0.604055,0.574918,0.556381,1.071356,0.958768,0.890742,0.87115,-999.0,0.001282,0.007227,0.017277,0.020427,0.016929,0.013344,0.011152,0.009883,0.007745,0.004774,0.00328,0.003764,0.006621,0.01141,0.015027,0.015879,0.015012,0.012693,0.008682,0.004294,0.001433,0.000315,0.756,0.057,0.248,0.641,1.575,0.03,0.139,0.167,0.631,0.026,2.534,3.038,0.605,0.786,120.0,490.2552,720.94031,68.25739,119.11522,-47.88746,-8.36942,-260.47819,-45.52449,106.93804,0.0,693.04124,669.654456,463.626492,338.568171,38.634984,71.551225,102.6205,78.910085,0.443299,0.191133,0.130493,0.100649,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,58.92414,59.590713,2.570699,0.056106,0.25153,4.0,10.0,7.0,5.0,3.0,11.0,7.0,5.0,3.0,11.0,7.0,5.0,3.0,10.0,8.0,5.0,0.05566,0.10636,0.22041,0.23235,1.0,1.0,31:01:2021,04:51:40,195.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
